"animal_ID","collar_ID","lat","long","time_utc","time_lmt","dat_time"
"ER_E_16",20425,49.16787,-96.58609,"2020-07-06 22:30","2020-07-06 20:00",2020-07-06 22:30:00
"ER_E_16",20425,49.16774,-96.58605,"2020-07-06 23:00","2020-07-06 20:30",2020-07-06 23:00:00
"ER_E_16",20425,49.16788,-96.58891,"2020-07-06 23:30","2020-07-06 21:00",2020-07-06 23:30:00
"ER_E_16",20425,49.16991,-96.5907,"2020-07-07 0:00","2020-07-06 21:30",2020-07-07
"ER_E_16",20425,49.17106,-96.60098,"2020-07-07 0:30","2020-07-06 22:00",2020-07-07 00:30:00
"ER_E_16",20425,49.17113,-96.60097,"2020-07-07 1:00","2020-07-06 22:30",2020-07-07 01:00:00
"ER_E_16",20425,49.17118,-96.6009,"2020-07-07 1:30","2020-07-06 23:00",2020-07-07 01:30:00
"ER_E_16",20425,49.17117,-96.60095,"2020-07-07 2:00","2020-07-06 23:30",2020-07-07 02:00:00
"ER_E_16",20425,49.17123,-96.60094,"2020-07-07 2:30","2020-07-07 0:00",2020-07-07 02:30:00
"ER_E_16",20425,49.17117,-96.60092,"2020-07-07 3:00","2020-07-07 0:30",2020-07-07 03:00:00
"ER_E_16",20425,49.16437,-96.59929,"2020-07-07 3:30","2020-07-07 1:00",2020-07-07 03:30:00
"ER_E_16",20425,49.16743,-96.59589,"2020-07-07 4:00","2020-07-07 1:30",2020-07-07 04:00:00
"ER_E_16",20425,49.16782,-96.59575,"2020-07-07 4:30","2020-07-07 2:00",2020-07-07 04:30:00
"ER_E_16",20425,49.16474,-96.59327,"2020-07-07 5:00","2020-07-07 2:30",2020-07-07 05:00:00
"ER_E_16",20425,49.16301,-96.59381,"2020-07-07 5:30","2020-07-07 3:00",2020-07-07 05:30:00
"ER_E_16",20425,49.16249,-96.5925,"2020-07-07 6:00","2020-07-07 3:30",2020-07-07 06:00:00
"ER_E_16",20425,49.16408,-96.5902,"2020-07-07 6:30","2020-07-07 4:00",2020-07-07 06:30:00
"ER_E_16",20425,49.16591,-96.59274,"2020-07-07 7:00","2020-07-07 4:30",2020-07-07 07:00:00
"ER_E_16",20425,49.16361,-96.5982,"2020-07-07 7:30","2020-07-07 5:00",2020-07-07 07:30:00
"ER_E_16",20425,49.1636,-96.59817,"2020-07-07 8:00","2020-07-07 5:30",2020-07-07 08:00:00
"ER_E_16",20425,49.16361,-96.5982,"2020-07-07 9:30","2020-07-07 7:00",2020-07-07 09:30:00
"ER_E_16",20425,49.16358,-96.5982,"2020-07-07 10:00","2020-07-07 7:30",2020-07-07 10:00:00
"ER_E_16",20425,49.16325,-96.60101,"2020-07-07 10:30","2020-07-07 8:00",2020-07-07 10:30:00
"ER_E_16",20425,49.16309,-96.60216,"2020-07-07 11:00","2020-07-07 8:30",2020-07-07 11:00:00
"ER_E_16",20425,49.16477,-96.60046,"2020-07-07 11:30","2020-07-07 9:00",2020-07-07 11:30:00
"ER_E_16",20425,49.16486,-96.6005,"2020-07-07 12:00","2020-07-07 9:30",2020-07-07 12:00:00
"ER_E_16",20425,49.16481,-96.60059,"2020-07-07 12:30","2020-07-07 10:00",2020-07-07 12:30:00
"ER_E_16",20425,49.16478,-96.60067,"2020-07-07 13:00","2020-07-07 10:30",2020-07-07 13:00:00
"ER_E_16",20425,49.16474,-96.60063,"2020-07-07 13:30","2020-07-07 11:00",2020-07-07 13:30:00
"ER_E_16",20425,49.16478,-96.60067,"2020-07-07 14:00","2020-07-07 11:30",2020-07-07 14:00:00
"ER_E_16",20425,49.16501,-96.60114,"2020-07-07 14:30","2020-07-07 12:00",2020-07-07 14:30:00
"ER_E_16",20425,49.16502,-96.60109,"2020-07-07 15:00","2020-07-07 12:30",2020-07-07 15:00:00
"ER_E_16",20425,49.16487,-96.60062,"2020-07-07 15:30","2020-07-07 13:00",2020-07-07 15:30:00
"ER_E_16",20425,49.16478,-96.60064,"2020-07-07 16:00","2020-07-07 13:30",2020-07-07 16:00:00
"ER_E_16",20425,49.1648,-96.60057,"2020-07-07 16:30","2020-07-07 14:00",2020-07-07 16:30:00
"ER_E_16",20425,49.16451,-96.59947,"2020-07-07 17:00","2020-07-07 14:30",2020-07-07 17:00:00
"ER_E_16",20425,49.16432,-96.59908,"2020-07-07 17:30","2020-07-07 15:00",2020-07-07 17:30:00
"ER_E_16",20425,49.1644,-96.59912,"2020-07-07 18:01","2020-07-07 15:31",2020-07-07 18:01:00
"ER_E_16",20425,49.16441,-96.59909,"2020-07-07 18:30","2020-07-07 16:00",2020-07-07 18:30:00
"ER_E_16",20425,49.16447,-96.59925,"2020-07-07 19:00","2020-07-07 16:30",2020-07-07 19:00:00
"ER_E_16",20425,49.16442,-96.59925,"2020-07-07 19:30","2020-07-07 17:00",2020-07-07 19:30:00
"ER_E_16",20425,49.1644,-96.59923,"2020-07-07 20:00","2020-07-07 17:30",2020-07-07 20:00:00
"ER_E_16",20425,49.16429,-96.59911,"2020-07-07 20:30","2020-07-07 18:00",2020-07-07 20:30:00
"ER_E_16",20425,49.16459,-96.59855,"2020-07-07 21:00","2020-07-07 18:30",2020-07-07 21:00:00
"ER_E_16",20425,49.16439,-96.59836,"2020-07-07 21:30","2020-07-07 19:00",2020-07-07 21:30:00
"ER_E_16",20425,49.16449,-96.59851,"2020-07-07 22:00","2020-07-07 19:30",2020-07-07 22:00:00
"ER_E_16",20425,49.1645,-96.59845,"2020-07-07 22:30","2020-07-07 20:00",2020-07-07 22:30:00
"ER_E_16",20425,49.16449,-96.59844,"2020-07-07 23:00","2020-07-07 20:30",2020-07-07 23:00:00
"ER_E_16",20425,49.16448,-96.59852,"2020-07-07 23:30","2020-07-07 21:00",2020-07-07 23:30:00
"ER_E_16",20425,49.16357,-96.59946,"2020-07-08 0:00","2020-07-07 21:30",2020-07-08
"ER_E_16",20425,49.16347,-96.60019,"2020-07-08 0:30","2020-07-07 22:00",2020-07-08 00:30:00
"ER_E_16",20425,49.1639,-96.60039,"2020-07-08 1:00","2020-07-07 22:30",2020-07-08 01:00:00
"ER_E_16",20425,49.16389,-96.60039,"2020-07-08 1:30","2020-07-07 23:00",2020-07-08 01:30:00
"ER_E_16",20425,49.16386,-96.60039,"2020-07-08 2:00","2020-07-07 23:30",2020-07-08 02:00:00
"ER_E_16",20425,49.16388,-96.60044,"2020-07-08 2:30","2020-07-08 0:00",2020-07-08 02:30:00
"ER_E_16",20425,49.1639,-96.60042,"2020-07-08 3:00","2020-07-08 0:30",2020-07-08 03:00:00
"ER_E_16",20425,49.16457,-96.60053,"2020-07-08 3:30","2020-07-08 1:00",2020-07-08 03:30:00
"ER_E_16",20425,49.1638,-96.59894,"2020-07-08 4:00","2020-07-08 1:30",2020-07-08 04:00:00
"ER_E_16",20425,49.15906,-96.60717,"2020-07-08 4:30","2020-07-08 2:00",2020-07-08 04:30:00
"ER_E_16",20425,49.15905,-96.60684,"2020-07-08 5:00","2020-07-08 2:30",2020-07-08 05:00:00
"ER_E_16",20425,49.15891,-96.60685,"2020-07-08 5:30","2020-07-08 3:00",2020-07-08 05:30:00
"ER_E_16",20425,49.15885,-96.60684,"2020-07-08 6:00","2020-07-08 3:30",2020-07-08 06:00:00
"ER_E_16",20425,49.15887,-96.60681,"2020-07-08 6:30","2020-07-08 4:00",2020-07-08 06:30:00
"ER_E_16",20425,49.15932,-96.60486,"2020-07-08 7:00","2020-07-08 4:30",2020-07-08 07:00:00
"ER_E_16",20425,49.15942,-96.60457,"2020-07-08 7:30","2020-07-08 5:00",2020-07-08 07:30:00
"ER_E_16",20425,49.15892,-96.60682,"2020-07-08 8:00","2020-07-08 5:30",2020-07-08 08:00:00
"ER_E_16",20425,49.15931,-96.60687,"2020-07-08 8:30","2020-07-08 6:00",2020-07-08 08:30:00
"ER_E_16",20425,49.16078,-96.60307,"2020-07-08 9:00","2020-07-08 6:30",2020-07-08 09:00:00
"ER_E_16",20425,49.16463,-96.59988,"2020-07-08 9:30","2020-07-08 7:00",2020-07-08 09:30:00
"ER_E_16",20425,49.16668,-96.59552,"2020-07-08 10:00","2020-07-08 7:30",2020-07-08 10:00:00
"ER_E_16",20425,49.16508,-96.595,"2020-07-08 10:30","2020-07-08 8:00",2020-07-08 10:30:00
"ER_E_16",20425,49.16622,-96.59333,"2020-07-08 11:00","2020-07-08 8:30",2020-07-08 11:00:00
"ER_E_16",20425,49.16789,-96.59244,"2020-07-08 11:30","2020-07-08 9:00",2020-07-08 11:30:00
"ER_E_16",20425,49.16788,-96.59242,"2020-07-08 12:30","2020-07-08 10:00",2020-07-08 12:30:00
"ER_E_16",20425,49.16792,-96.59248,"2020-07-08 13:00","2020-07-08 10:30",2020-07-08 13:00:00
"ER_E_16",20425,49.16793,-96.59248,"2020-07-08 14:00","2020-07-08 11:30",2020-07-08 14:00:00
"ER_E_16",20425,49.16791,-96.59248,"2020-07-08 14:30","2020-07-08 12:00",2020-07-08 14:30:00
"ER_E_16",20425,49.16782,-96.59244,"2020-07-08 15:00","2020-07-08 12:30",2020-07-08 15:00:00
"ER_E_16",20425,49.16783,-96.59252,"2020-07-08 15:30","2020-07-08 13:00",2020-07-08 15:30:00
"ER_E_16",20425,49.16777,-96.59249,"2020-07-08 16:00","2020-07-08 13:30",2020-07-08 16:00:00
"ER_E_16",20425,49.16798,-96.5924,"2020-07-08 16:30","2020-07-08 14:00",2020-07-08 16:30:00
"ER_E_16",20425,49.16796,-96.59236,"2020-07-08 17:00","2020-07-08 14:30",2020-07-08 17:00:00
"ER_E_16",20425,49.16798,-96.59243,"2020-07-08 17:30","2020-07-08 15:00",2020-07-08 17:30:00
"ER_E_16",20425,49.16799,-96.5924,"2020-07-08 18:00","2020-07-08 15:30",2020-07-08 18:00:00
"ER_E_16",20425,49.168,-96.59243,"2020-07-08 18:30","2020-07-08 16:00",2020-07-08 18:30:00
"ER_E_16",20425,49.16787,-96.59235,"2020-07-08 19:00","2020-07-08 16:30",2020-07-08 19:00:00
"ER_E_16",20425,49.16796,-96.59243,"2020-07-08 19:30","2020-07-08 17:00",2020-07-08 19:30:00
"ER_E_16",20425,49.16801,-96.59246,"2020-07-08 20:30","2020-07-08 18:00",2020-07-08 20:30:00
"ER_E_16",20425,49.16797,-96.59239,"2020-07-08 21:00","2020-07-08 18:30",2020-07-08 21:00:00
"ER_E_16",20425,49.168,-96.59235,"2020-07-08 21:30","2020-07-08 19:00",2020-07-08 21:30:00
"ER_E_16",20425,49.16832,-96.5927,"2020-07-08 22:00","2020-07-08 19:30",2020-07-08 22:00:00
"ER_E_16",20425,49.16834,-96.59271,"2020-07-08 22:30","2020-07-08 20:00",2020-07-08 22:30:00
"ER_E_16",20425,49.16835,-96.59273,"2020-07-08 23:00","2020-07-08 20:30",2020-07-08 23:00:00
"ER_E_16",20425,49.16834,-96.59273,"2020-07-08 23:30","2020-07-08 21:00",2020-07-08 23:30:00
"ER_E_16",20425,49.16831,-96.59278,"2020-07-09 0:00","2020-07-08 21:30",2020-07-09
"ER_E_16",20425,49.16831,-96.59275,"2020-07-09 0:30","2020-07-08 22:00",2020-07-09 00:30:00
"ER_E_16",20425,49.16797,-96.59404,"2020-07-09 1:00","2020-07-08 22:30",2020-07-09 01:00:00
"ER_E_16",20425,49.16797,-96.59403,"2020-07-09 1:30","2020-07-08 23:00",2020-07-09 01:30:00
"ER_E_16",20425,49.16714,-96.59547,"2020-07-09 2:00","2020-07-08 23:30",2020-07-09 02:00:00
"ER_E_16",20425,49.1675,-96.59505,"2020-07-09 2:30","2020-07-09 0:00",2020-07-09 02:30:00
"ER_E_16",20425,49.16476,-96.60047,"2020-07-09 3:00","2020-07-09 0:30",2020-07-09 03:00:00
"ER_E_16",20425,49.1648,-96.6004,"2020-07-09 3:30","2020-07-09 1:00",2020-07-09 03:30:00
"ER_E_16",20425,49.1647,-96.60066,"2020-07-09 4:01","2020-07-09 1:31",2020-07-09 04:01:00
"ER_E_16",20425,49.15913,-96.60676,"2020-07-09 4:30","2020-07-09 2:00",2020-07-09 04:30:00
"ER_E_16",20425,49.15919,-96.60688,"2020-07-09 5:00","2020-07-09 2:30",2020-07-09 05:00:00
"ER_E_16",20425,49.15874,-96.60685,"2020-07-09 5:30","2020-07-09 3:00",2020-07-09 05:30:00
"ER_E_16",20425,49.15858,-96.60678,"2020-07-09 6:00","2020-07-09 3:30",2020-07-09 06:00:00
"ER_E_16",20425,49.15893,-96.60649,"2020-07-09 6:30","2020-07-09 4:00",2020-07-09 06:30:00
"ER_E_16",20425,49.1593,-96.60691,"2020-07-09 7:00","2020-07-09 4:30",2020-07-09 07:00:00
"ER_E_16",20425,49.15974,-96.60687,"2020-07-09 7:30","2020-07-09 5:00",2020-07-09 07:30:00
"ER_E_16",20425,49.1606,-96.60417,"2020-07-09 8:00","2020-07-09 5:30",2020-07-09 08:00:00
"ER_E_16",20425,49.16059,-96.60417,"2020-07-09 8:30","2020-07-09 6:00",2020-07-09 08:30:00
"ER_E_16",20425,49.16414,-96.60321,"2020-07-09 9:00","2020-07-09 6:30",2020-07-09 09:00:00
"ER_E_16",20425,49.16699,-96.59525,"2020-07-09 9:30","2020-07-09 7:00",2020-07-09 09:30:00
"ER_E_16",20425,49.17,-96.59372,"2020-07-09 10:00","2020-07-09 7:30",2020-07-09 10:00:00
"ER_E_16",20425,49.17004,-96.59373,"2020-07-09 10:30","2020-07-09 8:00",2020-07-09 10:30:00
"ER_E_16",20425,49.17004,-96.5937,"2020-07-09 11:00","2020-07-09 8:30",2020-07-09 11:00:00
"ER_E_16",20425,49.17001,-96.59372,"2020-07-09 11:30","2020-07-09 9:00",2020-07-09 11:30:00
"ER_E_16",20425,49.17,-96.59375,"2020-07-09 12:00","2020-07-09 9:30",2020-07-09 12:00:00
"ER_E_16",20425,49.16993,-96.59377,"2020-07-09 12:30","2020-07-09 10:00",2020-07-09 12:30:00
"ER_E_16",20425,49.16997,-96.59386,"2020-07-09 13:00","2020-07-09 10:30",2020-07-09 13:00:00
"ER_E_16",20425,49.16986,-96.59367,"2020-07-09 13:30","2020-07-09 11:00",2020-07-09 13:30:00
"ER_E_16",20425,49.16958,-96.59261,"2020-07-09 14:00","2020-07-09 11:30",2020-07-09 14:00:00
"ER_E_16",20425,49.16956,-96.59255,"2020-07-09 14:30","2020-07-09 12:00",2020-07-09 14:30:00
"ER_E_16",20425,49.16951,-96.59255,"2020-07-09 15:00","2020-07-09 12:30",2020-07-09 15:00:00
"ER_E_16",20425,49.16949,-96.59258,"2020-07-09 15:30","2020-07-09 13:00",2020-07-09 15:30:00
"ER_E_16",20425,49.16953,-96.59256,"2020-07-09 16:00","2020-07-09 13:30",2020-07-09 16:00:00
"ER_E_16",20425,49.16953,-96.59258,"2020-07-09 16:30","2020-07-09 14:00",2020-07-09 16:30:00
"ER_E_16",20425,49.16953,-96.59255,"2020-07-09 17:00","2020-07-09 14:30",2020-07-09 17:00:00
"ER_E_16",20425,49.16953,-96.5926,"2020-07-09 17:30","2020-07-09 15:00",2020-07-09 17:30:00
"ER_E_16",20425,49.16953,-96.59261,"2020-07-09 18:00","2020-07-09 15:30",2020-07-09 18:00:00
"ER_E_16",20425,49.16961,-96.59255,"2020-07-09 18:30","2020-07-09 16:00",2020-07-09 18:30:00
"ER_E_16",20425,49.16962,-96.59261,"2020-07-09 19:00","2020-07-09 16:30",2020-07-09 19:00:00
"ER_E_16",20425,49.16954,-96.59252,"2020-07-09 19:30","2020-07-09 17:00",2020-07-09 19:30:00
"ER_E_16",20425,49.16951,-96.59252,"2020-07-09 20:00","2020-07-09 17:30",2020-07-09 20:00:00
"ER_E_16",20425,49.16954,-96.5925,"2020-07-09 20:30","2020-07-09 18:00",2020-07-09 20:30:00
"ER_E_16",20425,49.16871,-96.59183,"2020-07-09 21:00","2020-07-09 18:30",2020-07-09 21:00:00
"ER_E_16",20425,49.1687,-96.59186,"2020-07-09 21:30","2020-07-09 19:00",2020-07-09 21:30:00
"ER_E_16",20425,49.16876,-96.5918,"2020-07-09 22:00","2020-07-09 19:30",2020-07-09 22:00:00
"ER_E_16",20425,49.16872,-96.5918,"2020-07-09 22:30","2020-07-09 20:00",2020-07-09 22:30:00
"ER_E_16",20425,49.16874,-96.59184,"2020-07-09 23:00","2020-07-09 20:30",2020-07-09 23:00:00
"ER_E_16",20425,49.16877,-96.59207,"2020-07-09 23:30","2020-07-09 21:00",2020-07-09 23:30:00
"ER_E_16",20425,49.16875,-96.59212,"2020-07-10 0:00","2020-07-09 21:30",2020-07-10
"ER_E_16",20425,49.16882,-96.59212,"2020-07-10 0:30","2020-07-09 22:00",2020-07-10 00:30:00
"ER_E_16",20425,49.16879,-96.59212,"2020-07-10 1:00","2020-07-09 22:30",2020-07-10 01:00:00
"ER_E_16",20425,49.16883,-96.59208,"2020-07-10 1:30","2020-07-09 23:00",2020-07-10 01:30:00
"ER_E_16",20425,49.16858,-96.59088,"2020-07-10 2:00","2020-07-09 23:30",2020-07-10 02:00:00
"ER_E_16",20425,49.16851,-96.5907,"2020-07-10 2:30","2020-07-10 0:00",2020-07-10 02:30:00
"ER_E_16",20425,49.16851,-96.59082,"2020-07-10 3:00","2020-07-10 0:30",2020-07-10 03:00:00
"ER_E_16",20425,49.16824,-96.59062,"2020-07-10 3:30","2020-07-10 1:00",2020-07-10 03:30:00
"ER_E_16",20425,49.16634,-96.59351,"2020-07-10 4:00","2020-07-10 1:30",2020-07-10 04:00:00
"ER_E_16",20425,49.1684,-96.59094,"2020-07-10 4:30","2020-07-10 2:00",2020-07-10 04:30:00
"ER_E_16",20425,49.16833,-96.59093,"2020-07-10 5:00","2020-07-10 2:30",2020-07-10 05:00:00
"ER_E_16",20425,49.16854,-96.59079,"2020-07-10 5:30","2020-07-10 3:00",2020-07-10 05:30:00
"ER_E_16",20425,49.16844,-96.59089,"2020-07-10 6:00","2020-07-10 3:30",2020-07-10 06:00:00
"ER_E_16",20425,49.16832,-96.59087,"2020-07-10 6:30","2020-07-10 4:00",2020-07-10 06:30:00
"ER_E_16",20425,49.16828,-96.59089,"2020-07-10 7:00","2020-07-10 4:30",2020-07-10 07:00:00
"ER_E_16",20425,49.1684,-96.59085,"2020-07-10 7:30","2020-07-10 5:00",2020-07-10 07:30:00
"ER_E_16",20425,49.16752,-96.59038,"2020-07-10 8:00","2020-07-10 5:30",2020-07-10 08:00:00
"ER_E_16",20425,49.16874,-96.59093,"2020-07-10 8:30","2020-07-10 6:00",2020-07-10 08:30:00
"ER_E_16",20425,49.16844,-96.59139,"2020-07-10 9:00","2020-07-10 6:30",2020-07-10 09:00:00
"ER_E_16",20425,49.16866,-96.59176,"2020-07-10 9:30","2020-07-10 7:00",2020-07-10 09:30:00
"ER_E_16",20425,49.16871,-96.59187,"2020-07-10 10:00","2020-07-10 7:30",2020-07-10 10:00:00
"ER_E_16",20425,49.16815,-96.59151,"2020-07-10 10:30","2020-07-10 8:00",2020-07-10 10:30:00
"ER_E_16",20425,49.16812,-96.59204,"2020-07-10 11:00","2020-07-10 8:30",2020-07-10 11:00:00
"ER_E_16",20425,49.16852,-96.59198,"2020-07-10 11:30","2020-07-10 9:00",2020-07-10 11:30:00
"ER_E_16",20425,49.16912,-96.59117,"2020-07-10 12:00","2020-07-10 9:30",2020-07-10 12:00:00
"ER_E_16",20425,49.16929,-96.59217,"2020-07-10 12:30","2020-07-10 10:00",2020-07-10 12:30:00
"ER_E_16",20425,49.16943,-96.59177,"2020-07-10 13:00","2020-07-10 10:30",2020-07-10 13:00:00
"ER_E_16",20425,49.16911,-96.59126,"2020-07-10 13:30","2020-07-10 11:00",2020-07-10 13:30:00
"ER_E_16",20425,49.16871,-96.59183,"2020-07-10 14:00","2020-07-10 11:30",2020-07-10 14:00:00
"ER_E_16",20425,49.16872,-96.59183,"2020-07-10 14:30","2020-07-10 12:00",2020-07-10 14:30:00
"ER_E_16",20425,49.16943,-96.59328,"2020-07-10 15:00","2020-07-10 12:30",2020-07-10 15:00:00
"ER_E_16",20425,49.16948,-96.59324,"2020-07-10 15:30","2020-07-10 13:00",2020-07-10 15:30:00
"ER_E_16",20425,49.16934,-96.59358,"2020-07-10 16:30","2020-07-10 14:00",2020-07-10 16:30:00
"ER_E_16",20425,49.16938,-96.59359,"2020-07-10 17:00","2020-07-10 14:30",2020-07-10 17:00:00
"ER_E_16",20425,49.16933,-96.59358,"2020-07-10 17:30","2020-07-10 15:00",2020-07-10 17:30:00
"ER_E_16",20425,49.16939,-96.59359,"2020-07-10 18:00","2020-07-10 15:30",2020-07-10 18:00:00
"ER_E_16",20425,49.16937,-96.59361,"2020-07-10 18:30","2020-07-10 16:00",2020-07-10 18:30:00
"ER_E_16",20425,49.16936,-96.59363,"2020-07-10 19:00","2020-07-10 16:30",2020-07-10 19:00:00
"ER_E_16",20425,49.16935,-96.59363,"2020-07-10 19:30","2020-07-10 17:00",2020-07-10 19:30:00
"ER_E_16",20425,49.16937,-96.59361,"2020-07-10 20:00","2020-07-10 17:30",2020-07-10 20:00:00
"ER_E_16",20425,49.16935,-96.59361,"2020-07-10 21:00","2020-07-10 18:30",2020-07-10 21:00:00
"ER_E_16",20425,49.16938,-96.59361,"2020-07-10 22:00","2020-07-10 19:30",2020-07-10 22:00:00
"ER_E_16",20425,49.16941,-96.5932,"2020-07-10 22:30","2020-07-10 20:00",2020-07-10 22:30:00
"ER_E_16",20425,49.168,-96.5913,"2020-07-10 23:00","2020-07-10 20:30",2020-07-10 23:00:00
"ER_E_16",20425,49.16802,-96.59127,"2020-07-10 23:30","2020-07-10 21:00",2020-07-10 23:30:00
"ER_E_16",20425,49.16805,-96.59125,"2020-07-11 0:00","2020-07-10 21:30",2020-07-11
"ER_E_16",20425,49.16799,-96.59127,"2020-07-11 0:30","2020-07-10 22:00",2020-07-11 00:30:00
"ER_E_16",20425,49.16806,-96.59126,"2020-07-11 1:00","2020-07-10 22:30",2020-07-11 01:00:00
"ER_E_16",20425,49.16805,-96.59134,"2020-07-11 1:30","2020-07-10 23:00",2020-07-11 01:30:00
"ER_E_16",20425,49.16808,-96.59139,"2020-07-11 2:00","2020-07-10 23:30",2020-07-11 02:00:00
"ER_E_16",20425,49.16809,-96.59137,"2020-07-11 2:30","2020-07-11 0:00",2020-07-11 02:30:00
"ER_E_16",20425,49.16845,-96.59164,"2020-07-11 3:00","2020-07-11 0:30",2020-07-11 03:00:00
"ER_E_16",20425,49.16842,-96.59263,"2020-07-11 3:30","2020-07-11 1:00",2020-07-11 03:30:00
"ER_E_16",20425,49.16707,-96.59355,"2020-07-11 4:00","2020-07-11 1:30",2020-07-11 04:00:00
"ER_E_16",20425,49.1648,-96.59234,"2020-07-11 4:30","2020-07-11 2:00",2020-07-11 04:30:00
"ER_E_16",20425,49.16689,-96.59143,"2020-07-11 5:00","2020-07-11 2:30",2020-07-11 05:00:00
"ER_E_16",20425,49.16689,-96.59141,"2020-07-11 5:30","2020-07-11 3:00",2020-07-11 05:30:00
"ER_E_16",20425,49.16832,-96.59109,"2020-07-11 6:00","2020-07-11 3:30",2020-07-11 06:00:00
"ER_E_16",20425,49.16511,-96.59302,"2020-07-11 6:30","2020-07-11 4:00",2020-07-11 06:30:00
"ER_E_16",20425,49.1651,-96.59307,"2020-07-11 7:00","2020-07-11 4:30",2020-07-11 07:00:00
"ER_E_16",20425,49.1683,-96.59095,"2020-07-11 7:30","2020-07-11 5:00",2020-07-11 07:30:00
"ER_E_16",20425,49.16901,-96.59144,"2020-07-11 8:00","2020-07-11 5:30",2020-07-11 08:00:00
"ER_E_16",20425,49.16914,-96.59065,"2020-07-11 8:30","2020-07-11 6:00",2020-07-11 08:30:00
"ER_E_16",20425,49.16694,-96.59505,"2020-07-11 9:00","2020-07-11 6:30",2020-07-11 09:00:00
"ER_E_16",20425,49.16717,-96.59622,"2020-07-11 9:30","2020-07-11 7:00",2020-07-11 09:30:00
"ER_E_16",20425,49.16784,-96.59586,"2020-07-11 10:00","2020-07-11 7:30",2020-07-11 10:00:00
"ER_E_16",20425,49.16937,-96.59262,"2020-07-11 10:30","2020-07-11 8:00",2020-07-11 10:30:00
"ER_E_16",20425,49.16938,-96.59215,"2020-07-11 11:00","2020-07-11 8:30",2020-07-11 11:00:00
"ER_E_16",20425,49.16919,-96.59243,"2020-07-11 11:30","2020-07-11 9:00",2020-07-11 11:30:00
"ER_E_16",20425,49.16889,-96.59246,"2020-07-11 12:00","2020-07-11 9:30",2020-07-11 12:00:00
"ER_E_16",20425,49.16894,-96.59244,"2020-07-11 12:30","2020-07-11 10:00",2020-07-11 12:30:00
"ER_E_16",20425,49.1689,-96.59252,"2020-07-11 13:00","2020-07-11 10:30",2020-07-11 13:00:00
"ER_E_16",20425,49.16923,-96.5918,"2020-07-11 13:30","2020-07-11 11:00",2020-07-11 13:30:00
"ER_E_16",20425,49.16806,-96.59128,"2020-07-11 14:00","2020-07-11 11:30",2020-07-11 14:00:00
"ER_E_16",20425,49.16754,-96.59314,"2020-07-11 14:30","2020-07-11 12:00",2020-07-11 14:30:00
"ER_E_16",20425,49.16756,-96.59301,"2020-07-11 15:00","2020-07-11 12:30",2020-07-11 15:00:00
"ER_E_16",20425,49.16755,-96.59296,"2020-07-11 15:30","2020-07-11 13:00",2020-07-11 15:30:00
"ER_E_16",20425,49.16948,-96.59509,"2020-07-11 16:00","2020-07-11 13:30",2020-07-11 16:00:00
"ER_E_16",20425,49.17173,-96.59961,"2020-07-11 16:30","2020-07-11 14:00",2020-07-11 16:30:00
"ER_E_16",20425,49.17176,-96.59962,"2020-07-11 17:00","2020-07-11 14:30",2020-07-11 17:00:00
"ER_E_16",20425,49.17181,-96.59965,"2020-07-11 17:30","2020-07-11 15:00",2020-07-11 17:30:00
"ER_E_16",20425,49.17175,-96.59965,"2020-07-11 18:00","2020-07-11 15:30",2020-07-11 18:00:00
"ER_E_16",20425,49.17189,-96.59976,"2020-07-11 18:30","2020-07-11 16:00",2020-07-11 18:30:00
"ER_E_16",20425,49.17176,-96.59964,"2020-07-11 19:00","2020-07-11 16:30",2020-07-11 19:00:00
"ER_E_16",20425,49.17181,-96.59963,"2020-07-11 19:30","2020-07-11 17:00",2020-07-11 19:30:00
"ER_E_16",20425,49.1718,-96.5996,"2020-07-11 20:00","2020-07-11 17:30",2020-07-11 20:00:00
"ER_E_16",20425,49.17178,-96.59965,"2020-07-11 20:30","2020-07-11 18:00",2020-07-11 20:30:00
"ER_E_16",20425,49.17189,-96.5997,"2020-07-11 21:01","2020-07-11 18:31",2020-07-11 21:01:00
"ER_E_16",20425,49.17169,-96.59938,"2020-07-11 21:30","2020-07-11 19:00",2020-07-11 21:30:00
"ER_E_16",20425,49.17179,-96.59966,"2020-07-11 22:00","2020-07-11 19:30",2020-07-11 22:00:00
"ER_E_16",20425,49.17172,-96.59974,"2020-07-11 22:30","2020-07-11 20:00",2020-07-11 22:30:00
"ER_E_16",20425,49.1718,-96.59962,"2020-07-11 23:00","2020-07-11 20:30",2020-07-11 23:00:00
"ER_E_16",20425,49.17182,-96.59963,"2020-07-11 23:30","2020-07-11 21:00",2020-07-11 23:30:00
"ER_E_16",20425,49.17171,-96.59968,"2020-07-12 0:00","2020-07-11 21:30",2020-07-12
"ER_E_16",20425,49.1693,-96.59285,"2020-07-12 0:30","2020-07-11 22:00",2020-07-12 00:30:00
"ER_E_16",20425,49.16935,-96.59259,"2020-07-12 1:00","2020-07-11 22:30",2020-07-12 01:00:00
"ER_E_16",20425,49.16942,-96.59246,"2020-07-12 1:30","2020-07-11 23:00",2020-07-12 01:30:00
"ER_E_16",20425,49.16938,-96.59243,"2020-07-12 2:00","2020-07-11 23:30",2020-07-12 02:00:00
"ER_E_16",20425,49.16876,-96.59217,"2020-07-12 2:30","2020-07-12 0:00",2020-07-12 02:30:00
